id,CODI_BASE,DSL,la,dc,sre,srd,dire,dird,dife,difd,dure,durd
254,1296,NULL,0.00150079,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255,1297,NULL,0.0312414,NULL,6234.17,NULL,5280.57,NULL,1599.82,NULL,13.1545,NULL
256,1298,NULL,0.00972027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
257,1299,NULL,0.163164,NULL,6005.68,NULL,4860.24,NULL,1391.42,NULL,11.3531,NULL
258,1300,NULL,0.00426475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
259,1301,3336,0.0574732,4.35461,5888.38,5140.17,5000.5,3999.92,1461.55,1439.22,10.747,11.1864
260,1302,NULL,0.0569875,NULL,4806.26,NULL,5027.47,NULL,1542.54,NULL,13.6056,NULL
261,1303,NULL,0.00581715,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
262,1304,NULL,0.00607026,NULL,5517.95,NULL,5181.7,NULL,1547.16,NULL,13.5339,NULL
263,1305,NULL,0.0258202,NULL,5824.52,NULL,5114.39,NULL,1559.78,NULL,12.8714,NULL
264,1306,NULL,0.00283203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
265,1307,NULL,0.166627,NULL,5204.05,NULL,4818.87,NULL,1359.31,NULL,11.6256,NULL
266,1308,NULL,1.00179,4.07718,6542.51,6394.73,5039.36,4623.53,1509.23,1499.81,13.1501,13.3848
267,1309,NULL,0.258027,1.57951,6218.44,6046.81,4890.89,4807.69,1467.22,1460.42,12.4306,12.482
268,1310,NULL,0.0188695,NULL,5697.93,NULL,5207.05,NULL,1563.99,NULL,14.0396,NULL
269,1311,NULL,0.00576252,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
270,1312,NULL,5.40694,27.1298,5872.65,6047.03,4916.32,4793.54,1417.04,1388.66,11.701,11.9644
271,1313,NULL,0.0051078,NULL,5222.62,NULL,4497.57,NULL,1373.32,NULL,13.2757,NULL
272,1314,NULL,0.0337233,NULL,6190.77,NULL,5093.39,NULL,1573.64,NULL,12.4993,NULL
273,1315,NULL,0.0222929,NULL,5306.32,NULL,4806.49,NULL,1436.12,NULL,11.1034,NULL
274,1316,1309,0.149139,5.52572,5516.46,5336.47,4910.9,4109.66,1432.41,1437.04,12.5154,11.7039
275,1317,NULL,0.00889289,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
276,1318,NULL,0.00333673,NULL,3204.72,NULL,4485.27,NULL,1409.08,NULL,13.0812,NULL
277,1319,NULL,0.0023836,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
278,1320,NULL,0.00300388,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
279,1321,NULL,0.0170486,NULL,5467.03,NULL,4956.31,NULL,1516.52,NULL,10.533,NULL
280,1322,NULL,0.00398905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
281,1323,NULL,0.00322504,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
282,1324,NULL,0.0155976,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
283,1325,NULL,0.0142808,NULL,5634.98,NULL,5320.9,NULL,1474.87,NULL,11.4988,NULL
284,1326,NULL,0.0011461,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
285,1327,NULL,0.0130992,NULL,6711.83,NULL,4999.72,NULL,1580.3,NULL,11.9481,NULL
286,1328,NULL,0.00676566,NULL,6240.71,NULL,5188.26,NULL,1534.59,NULL,12.1264,NULL
287,1329,NULL,0.0411062,NULL,6184.58,NULL,4704.38,NULL,1382.44,NULL,12.266,NULL
288,1330,NULL,0.00176171,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
289,1331,NULL,0.013282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
290,1332,NULL,0.00293829,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
291,1334,NULL,0.0259562,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
292,1335,NULL,0.00429767,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
293,1336,NULL,0.000671109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
294,1337,NULL,0.0281891,NULL,5915.48,NULL,4920.17,NULL,1490.25,NULL,12.1507,NULL
295,1338,NULL,0.0166883,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
296,1340,NULL,0.00262889,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
297,1341,NULL,0.00519217,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
298,1342,NULL,0.00273594,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
299,1343,NULL,0.0132101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
300,1344,NULL,0.0475171,NULL,6280.06,NULL,5096.59,NULL,1535.66,NULL,12.6999,NULL
301,1345,NULL,0.0212296,NULL,6339.45,NULL,5182.65,NULL,1575.44,NULL,12.3708,NULL
302,1346,NULL,0.000732049,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
303,1347,1353,0.126849,0.973884,2750.2,4238.86,5057.07,5105.64,1427.14,1369.97,11.2309,11.4113
304,1348,NULL,0.0053625,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
305,1349,NULL,0.0318954,NULL,6778.87,NULL,4523.02,NULL,1468.97,NULL,12.6243,NULL
306,1350,NULL,0.00151091,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
307,1351,NULL,0.0303883,NULL,6544.13,NULL,5106.35,NULL,1525.27,NULL,12.0249,NULL
308,1352,NULL,0.00104456,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
309,1353,1250,8.96466,121.179,4588.99,4950.3,4979.9,3701.23,1366.75,1335.15,10.9151,11.1118
310,1354,NULL,0.0281304,NULL,6892.5,NULL,4986.93,NULL,1566.78,NULL,13.0434,NULL
311,1355,NULL,0.352485,NULL,5389.93,NULL,4801.76,NULL,1364.2,NULL,11.8299,NULL
312,1356,NULL,0.0418913,NULL,5641.98,NULL,4825.2,NULL,1481.18,NULL,10.9621,NULL
313,1357,1441,1.77439,11.2372,5006.03,5638.32,4988.84,4868.91,1459.51,1423,10.5891,11.6893
314,1358,NULL,0.00473044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,1359,NULL,0.0115719,NULL,6384.75,NULL,5360.84,NULL,1580.79,NULL,11.0089,NULL
316,1360,NULL,0.000585169,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
317,1361,NULL,0.00806798,NULL,5739.4,NULL,4673.72,NULL,1446.67,NULL,12.2794,NULL
318,1362,NULL,0.00147265,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,1363,NULL,0.00157892,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
320,1364,NULL,0.00677029,NULL,5828.47,NULL,4749.08,NULL,1503.47,NULL,11.0957,NULL
321,1365,NULL,0.0390834,NULL,6683.19,NULL,5216.14,NULL,1519.08,NULL,12.6216,NULL
322,1366,NULL,0.00979606,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
323,1367,NULL,0.0107672,NULL,5078.02,NULL,5113.69,NULL,1405.28,NULL,11.6276,NULL
324,1368,NULL,0.0112804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
325,1369,NULL,0.00498986,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
326,1370,NULL,4.91066,68.9268,5056.84,6248.23,5083.63,4606.24,1513.44,1516.83,13.1212,12.8407
327,1371,NULL,0.906016,10.7842,5982.29,6135.49,5046.63,4814.82,1508.16,1513.63,13.2325,12.6344
328,1372,NULL,0.142852,NULL,5479.04,NULL,4852.22,NULL,1444.62,NULL,11.7319,NULL
329,1373,NULL,0.0057937,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
330,1374,NULL,0.0244599,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
331,1375,NULL,0.0330208,NULL,6286.97,NULL,5058.84,NULL,1441.62,NULL,10.9089,NULL
332,1377,NULL,0.00986566,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
333,1378,NULL,0.0288461,NULL,6780.67,NULL,5079.98,NULL,1555.74,NULL,12.7708,NULL
334,1379,NULL,0.00888674,NULL,3943.46,NULL,5128.18,NULL,1456.37,NULL,9.81885,NULL
335,1380,NULL,0.19115,NULL,6577.16,NULL,4999.24,NULL,1456.41,NULL,12.0591,NULL
336,1381,NULL,0.00148984,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
337,1382,NULL,0.0134117,NULL,6667.27,NULL,5105.21,NULL,1265.11,NULL,12.9169,NULL
338,1383,NULL,0.00283983,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
339,1384,1250,0.138775,1.17806,6475.38,6413.23,5018.81,4896.13,1446.01,1447.9,11.4987,11.4858
340,1385,NULL,0.0540811,NULL,3700.91,NULL,4913.37,NULL,1453.85,NULL,10.0332,NULL
341,1386,1401,0.36796,5.13842,6467.17,6397.16,4995.3,5023.34,1505.19,1453.19,11.8338,11.6025
342,1387,NULL,0.142254,NULL,4815.76,NULL,5097.33,NULL,1510.17,NULL,11.2906,NULL
343,1388,NULL,0.0835617,NULL,6228.02,NULL,5105.4,NULL,1558.32,NULL,11.5628,NULL
344,1389,NULL,0.0257421,NULL,6064.84,NULL,4930.78,NULL,1525.35,NULL,12.7113,NULL
345,1390,1371,0.334386,5.2815,5317.13,6060.56,5054.44,4326.3,1471.76,1492.25,13.4511,12.417
346,1391,NULL,0.00569768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
347,1392,NULL,0.00171715,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
348,1393,NULL,0.00571559,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
349,1394,NULL,0.0161616,NULL,6525.53,NULL,5033.19,NULL,1498.36,NULL,11.8308,NULL
350,1395,NULL,0.275838,NULL,4373.29,NULL,5090.36,NULL,1398.22,NULL,12.4078,NULL
351,1396,3093,14.7166,61.3881,6418.38,6396.11,5066.83,4899.56,1530.06,1479.76,11.7502,11.5561
352,1397,NULL,0.0803726,NULL,5524.88,NULL,5030.83,NULL,1546.57,NULL,12.8691,NULL
353,1398,NULL,0.004214,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
354,1399,NULL,0.00970622,NULL,6590.74,NULL,5307.18,NULL,1525.56,NULL,12.1823,NULL
355,1400,NULL,0.0406687,NULL,6359.68,NULL,5031.06,NULL,1498.88,NULL,13.0856,NULL
356,1401,1384,0.379025,2.06912,6632.12,6551.95,5008.91,5018.55,1495.38,1473.02,11.7919,11.7558
357,1402,NULL,0.823097,11.2773,6625.99,6476.01,5065.67,5176.88,1511.04,1521.92,12.2928,11.8658
358,1403,NULL,0.0132727,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
359,1404,1418,0.0740648,NULL,6519.1,NULL,5101.29,NULL,1442.23,NULL,12.0001,NULL
360,1405,NULL,0.00104842,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
361,1406,NULL,0.0297961,NULL,6200.78,NULL,5154.81,NULL,1505.71,NULL,11.6921,NULL
362,1407,NULL,0.0274422,NULL,6449.68,NULL,5210.85,NULL,1519.88,NULL,12.0125,NULL
363,1408,1353,0.711162,12.7049,6513.69,6314.49,4983.38,4838.06,1504.86,1453.91,11.2109,11.125
364,1409,NULL,0.0146539,NULL,6695.41,NULL,4849.78,NULL,1562.34,NULL,13.4056,NULL
365,1410,NULL,0.19835,NULL,6125.53,NULL,4998.92,NULL,1515.71,NULL,12.9013,NULL
366,1411,NULL,0.0204367,NULL,5848.39,NULL,4860.49,NULL,1444.53,NULL,11.9348,NULL
367,1412,1390,0.21119,17.6151,5518.85,5845.52,4969.68,3918.42,1429.85,1432.15,12.7044,12.4929
368,1413,NULL,0.0232187,NULL,6124.21,NULL,4647.62,NULL,1517.22,NULL,13.6447,NULL
369,1414,1471,0.364813,1.75289,6109.02,6207.83,5174.73,4819.59,1536.91,1514.21,10.2549,10.5664
370,1415,3391,0.00927963,0.317934,5935.52,6087.7,5227.76,4956.95,1457.41,1496.73,10.3738,11.0628
371,1416,NULL,0.00700785,NULL,6855.69,NULL,4964.65,NULL,1557.26,NULL,13.6897,NULL
372,1417,NULL,0.00222033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
373,1418,1422,0.420733,61.393,6503.39,6397.17,4947.15,4967.94,1483.85,1444.08,11.3241,11.358
374,1420,NULL,0.0165742,NULL,6173.03,NULL,5145.84,NULL,1527,NULL,13.7341,NULL
375,1421,NULL,0.0105195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
376,1422,1408,11.037,41.7127,6349.16,6243.32,4952.17,4557.18,1481.99,1416.09,11.3478,11.3475
377,1423,NULL,0.0325454,NULL,6187.29,NULL,5041.15,NULL,1545.71,NULL,13.8047,NULL
378,1424,NULL,0.0028422,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
379,1425,1434,0.0159312,1.11816,6571.97,6647.74,5251.31,4930.41,1539.63,1540.11,11.272,12.0549
380,1426,NULL,0.00536484,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
381,1427,1418,0.0547851,NULL,6374.16,NULL,5161.4,NULL,1444.67,NULL,11.1993,NULL
382,1428,NULL,0.0851133,17.6665,6331.33,5328.29,5002.9,4058.45,1475.85,1424.88,11.4246,11.4714
383,1429,1418,0.0143086,0.0825847,6565.35,6519.74,5243.69,5275.69,1562.02,1560.74,11.5105,11.7693
384,1430,NULL,0.00387583,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
385,1431,3098,0.164804,3.26285,5951.25,6186.09,5057.21,4884.93,1440.64,1421.3,12.5962,12.2848
386,1432,3391,0.00820887,0.196041,NULL,6531.38,NULL,5306.1,NULL,1542.39,NULL,11.3115
387,1433,NULL,0.00309139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
388,1434,1511,0.166918,1.99213,6719.08,6664.88,5049.61,5058.22,1526.77,1529.86,12.4629,12.3215
389,1435,1408,0.0601158,2.03108,6476.61,6282.76,4867.36,4885.53,1494.72,1419.03,11.6275,11.2986
390,1436,NULL,0.00713128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
391,1437,1522,0.233076,32.7309,6809.52,6545.12,5023.34,5022.25,1436.13,1457.24,11.96,11.7045
392,1438,NULL,0.099858,NULL,5856.67,NULL,4988.89,NULL,1472.09,NULL,11.7443,NULL
393,1439,NULL,0.192554,NULL,5739.59,NULL,5127.83,NULL,1535.29,NULL,10.2479,NULL
394,1441,NULL,26.9953,228.623,6007.82,6403.01,4995.2,4940.8,1476.82,1457.82,12.0859,12.2411
395,1442,NULL,0.0150993,NULL,6135.64,NULL,5207.63,NULL,1503.42,NULL,12.7497,NULL
396,1443,NULL,0.00310391,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
397,1444,1396,0.193263,2.90701,6425.68,6418.51,5116.28,4985.64,1555.87,1539.19,10.5307,11.4853
398,1445,NULL,0.0850971,NULL,6635.42,NULL,5031.43,NULL,1511.42,NULL,13.2315,NULL
399,1446,NULL,0.0044157,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400,1447,1428,0.115182,7.01918,6340.02,5579.03,5007.23,4610.73,1464.01,1477.71,12.4178,11.6271
401,1448,NULL,0.00135002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
402,1449,NULL,0.00288985,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
403,1450,NULL,0.000612498,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
404,1451,NULL,0.0341453,NULL,5941.28,NULL,4822.07,NULL,1435.38,NULL,12.3246,NULL
405,1452,NULL,0.035729,NULL,6668.07,NULL,5235.59,NULL,1576.4,NULL,10.8201,NULL
406,1453,NULL,0.00119455,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
407,1454,NULL,0.0109328,NULL,6421.11,NULL,5067.6,NULL,1522.6,NULL,12.739,NULL
408,1455,NULL,0.328513,NULL,6065.07,NULL,5119.65,NULL,1506.71,NULL,11.0992,NULL
409,1456,NULL,0.0082195,NULL,6723.26,NULL,5172.3,NULL,1565.01,NULL,12.3143,NULL
410,1457,NULL,0.00566491,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
411,1458,1422,0.179317,1.26408,6398.04,6346.51,4934.37,4800.93,1485.73,1460.73,10.9634,10.8856
412,1459,1418,0.066178,0.691296,5035.19,5948.21,5104.04,5159.46,1481.84,1456.94,11.2712,11.3617
413,1460,NULL,0.00395472,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
414,1461,NULL,0.00233672,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
415,1462,NULL,0.0812471,NULL,5783.3,NULL,4878.6,NULL,1519.54,NULL,13.188,NULL
416,1463,1353,0.758356,119.663,4498.23,5928.11,4907.88,4771.04,1300.48,1330.72,11.9515,11.2247
417,1464,NULL,0.00632657,NULL,6544.91,NULL,4965.34,NULL,1567.09,NULL,12.8157,NULL
418,1465,NULL,0.0551516,NULL,5384.38,NULL,4982.31,NULL,1449.83,NULL,10.6662,NULL
419,1466,NULL,0.00438048,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420,1467,NULL,0.0999746,NULL,4996.4,NULL,5133.51,NULL,1488.69,NULL,12.6898,NULL
421,1468,NULL,0.0761269,NULL,6504.96,NULL,5105.87,NULL,1579.61,NULL,12.5835,NULL
422,1469,1522,0.490292,20.9195,6385.49,6591.84,5070.88,4992.64,1442.25,1422.08,9.94609,11.1417
423,1470,NULL,0.0116235,NULL,6575.05,NULL,5137.07,NULL,1539.87,NULL,12.6637,NULL
424,1471,1431,4.92055,54.9075,4765.82,5463.06,4996.11,4129.06,1420.9,1390.62,11.6606,10.9717
425,1474,1499,0.175861,2.18754,6772.04,6715.9,5063.73,4917.54,1376.77,1343.16,12.1903,12.1513
426,1475,NULL,0.0215789,NULL,6734.38,NULL,4864.37,NULL,1481.62,NULL,12.871,NULL
427,1476,NULL,0.049583,NULL,5563.9,NULL,5096.65,NULL,1494.13,NULL,13.1761,NULL
428,1477,1418,0.443471,3.85365,6211.76,6341.42,4993.42,5033.81,1435.24,1405.54,11.3605,11.2573
429,1478,NULL,0.0201931,NULL,6694.08,NULL,4811.49,NULL,1475.71,NULL,12.7888,NULL
430,1479,NULL,0.00482191,NULL,6614.65,NULL,4847.88,NULL,1471.45,NULL,11.8782,NULL
431,1480,NULL,0.0410039,NULL,5794.22,NULL,4933.04,NULL,1550.66,NULL,13.7263,NULL
432,1481,NULL,0.0112876,NULL,6650.32,NULL,5246.39,NULL,1480.25,NULL,11.3751,NULL
433,1482,NULL,0.0146915,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
434,1483,NULL,0.0297572,NULL,4987.87,NULL,5235.65,NULL,1520.03,NULL,14.3715,NULL
435,1484,1485,0.245966,6.54918,6335.63,6335.05,4990.77,4992.26,1477.13,1427.84,10.9318,10.7314
436,1485,1422,1.45234,54.5112,5524.51,5452.77,4779.53,3983.92,1445.36,1353.47,10.4837,10.498
437,1486,1477,0.0427594,1.37206,6428.12,6318.22,5169.21,5160.25,1530.38,1512.18,11.5265,10.923
438,1487,NULL,0.00969533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
439,1488,NULL,0.294979,NULL,5223.24,NULL,4982.73,NULL,1423.16,NULL,11.9587,NULL
440,1489,NULL,0.123294,0.631202,4685.18,4815.47,5161.88,5188.98,1555.97,1551.05,14.4151,14.3258
441,1490,NULL,0.00433439,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
442,1491,NULL,0.0243641,NULL,5938.03,NULL,5070.54,NULL,1517,NULL,13.1367,NULL
443,1492,1477,0.0239203,0.781832,6499.75,6485.83,5220.97,5103.78,1445.15,1378.85,11.0179,11.1374
444,1493,NULL,0.00127577,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
445,1494,NULL,0.00671017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
446,1495,NULL,0.00590783,NULL,6023.18,NULL,4855.61,NULL,1480.85,NULL,12.1639,NULL
447,1496,NULL,0.0354274,NULL,4906.47,NULL,4964.65,NULL,1560.78,NULL,13.7152,NULL
448,1497,NULL,0.00344764,NULL,6017.3,NULL,5172.04,NULL,1512.33,NULL,13.6791,NULL
449,1498,NULL,0.00781175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450,1499,1471,1.94937,39.888,6294.13,6069.2,5020.33,4728.16,1396.81,1386.35,10.1477,10.853
451,1500,1514,0.0288718,0.389366,6639.91,6331.81,5220.51,5170.35,1558.14,1550.94,11.6035,11.0315
452,1501,NULL,0.0032375,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
453,1502,NULL,0.00244691,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
454,1503,1441,0.556409,6.61964,6413.36,6497.86,4968.63,4925.93,1526.03,1527.71,11.7471,11.4451
455,1504,NULL,0.0417845,NULL,6205.45,NULL,5012.56,NULL,1520.57,NULL,11.429,NULL
456,1505,NULL,0.0245462,NULL,6715.52,NULL,5079.8,NULL,1495.21,NULL,12.5576,NULL
457,1506,NULL,0.0167266,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
458,1507,NULL,0.00272966,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
459,1508,NULL,0.0014258,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460,1509,NULL,0.0135602,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
461,1510,NULL,0.00182267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
462,1511,1418,8.43131,47.2392,6443.59,6453.84,5077.5,4954.29,1507.21,1460.63,12.2283,11.8559
463,1512,NULL,0.00291013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
464,1513,NULL,0.00267265,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
465,1514,1484,0.106194,2.35111,6352.07,6557.98,5094.71,5223.97,1411.67,1442.09,10.8246,11.2599
466,1515,NULL,0.039447,NULL,5008.66,NULL,5009.96,NULL,1576.47,NULL,11.1269,NULL
467,1516,NULL,0.0225235,NULL,5568.24,NULL,4726,NULL,1420.64,NULL,12.8528,NULL
468,1517,1499,0.104635,8.90595,6353.35,6119.74,5151.11,5062.18,1494.04,1470.5,9.85124,10.2489
469,1518,NULL,0.0313298,NULL,4959.9,NULL,5171.44,NULL,1554.63,NULL,11.6805,NULL
470,1519,1484,0.0787265,26.9795,6401.35,5286.04,5047.61,4338.02,1462.71,1430.51,10.4346,10.281
471,1520,NULL,0.247266,NULL,5975.21,NULL,4979.94,NULL,1535.12,NULL,11.9892,NULL
472,1521,1517,0.361163,12.2278,5962.36,6488.49,5076.52,4906.85,1438.68,1429.96,9.12861,10.5214
473,1522,NULL,8.00185,2887.58,4722.8,5601.61,4751.29,4295.07,1252.46,1326.46,11.774,10.9383
474,1523,NULL,0.00407814,NULL,6554.64,NULL,4807.18,NULL,1574.93,NULL,11.5459,NULL
475,1524,NULL,0.00966488,NULL,6740.99,NULL,4851.54,NULL,1447.13,NULL,12.9176,NULL
476,1525,NULL,0.0235086,NULL,6661.72,NULL,4820.04,NULL,1567.75,NULL,11.6903,NULL
477,1526,XX2,0.0706093,1.53584,6826.13,6573.99,5035.83,5044.46,1521.44,1515.18,12.307,11.6083
478,1527,NULL,0.0596288,NULL,4068.31,NULL,4878.37,NULL,1488.33,NULL,7.6475,NULL
479,1528,NULL,0.00576567,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
480,1529,NULL,0.00764847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
481,1530,NULL,0.0596869,NULL,5597.73,NULL,5162.14,NULL,1569.75,NULL,10.9023,NULL
482,1531,3392,1.78904,84.2451,4897.28,5445.41,4689.84,4205.02,1326.81,1318.88,10.1167,11.1633
483,1532,NULL,0.455996,NULL,6171.99,NULL,5046.32,NULL,1522.66,NULL,11.0979,NULL
484,1533,NULL,0.00132968,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
485,1534,NULL,0.328174,NULL,5061.33,NULL,4864.09,NULL,1472.83,NULL,12.278,NULL
486,1535,NULL,0.00943206,NULL,6278.09,NULL,5190.54,NULL,1541.83,NULL,11.1017,NULL
487,1536,NULL,0.00488677,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
488,1537,XX32,0.133494,9.63252,6351.51,6214.66,5133.05,4713.61,1496.85,1499.62,12.0641,12.3886
489,1538,NULL,0.00905004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
490,1539,NULL,0.082937,NULL,4783.08,NULL,5026.73,NULL,1530.08,NULL,13.5272,NULL
491,1540,NULL,0.0010539,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
492,1541,NULL,0.0490135,NULL,6453.13,NULL,5193.34,NULL,1549.04,NULL,11.6439,NULL
493,1542,NULL,0.00806253,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
494,1543,1531,1.00585,101.863,4934.4,5487.42,4955.37,3985.77,1433.45,1410.22,9.90673,11.3982
495,1544,3090,2.12703,40.685,6364.75,6327.86,5070.08,4820.38,1453.93,1409.48,11.7796,11.7476
496,1545,NULL,0.0192266,NULL,5736.78,NULL,4835.35,NULL,1541.2,NULL,11.7767,NULL
497,1546,NULL,0.0634776,NULL,5984.38,NULL,4824.68,NULL,1452.07,NULL,13.1505,NULL
498,1547,NULL,0.063965,NULL,5023.77,NULL,5020.56,NULL,1542.49,NULL,12.489,NULL
499,1548,1517,0.134527,3.77784,5472.43,6552.38,5154.02,5081.67,1576.8,1546.49,11.5026,11.3956
500,1549,1531,0.0663205,3.66461,5746.33,5693.68,4621.88,3956.04,1421.51,1384.08,11.861,11.1224
501,1550,NULL,0.00279378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
502,1551,NULL,0.00070859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
503,1552,NULL,0.0114985,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
504,1553,NULL,0.000460945,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
505,1554,NULL,0.00176172,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
506,1555,NULL,0.0282579,NULL,5243.15,NULL,5041.6,NULL,1560.46,NULL,13.1616,NULL
507,1556,NULL,0.00154846,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
508,1557,1499,0.785941,29.4492,5431.96,5553.25,4978.88,4355.64,1389.94,1437.85,11.6143,10.9372
509,1558,NULL,0.467416,6.05574,6830.73,6727.6,5096.78,4989.75,1571.55,1544.93,12.5365,12.2423
510,1559,NULL,0.00311958,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
