id,CODI_BASE,DSL,la,dc,sre,srd,dire,dird,dife,difd,dure,durd
429,1478,NULL,0.0201931,NULL,4127.82,NULL,2616.59,NULL,1000.3,NULL,9.41299,NULL
430,1479,NULL,0.00482191,NULL,4051.22,NULL,2651.35,NULL,997.373,NULL,8.92478,NULL
431,1480,NULL,0.0410039,NULL,3102.99,NULL,2696.4,NULL,1053.64,NULL,9.40815,NULL
432,1481,NULL,0.0112876,NULL,4215.49,NULL,3215.83,NULL,1005,NULL,9.53752,NULL
433,1482,NULL,0.0146915,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
434,1483,NULL,0.0297572,NULL,2514.28,NULL,2924.4,NULL,1034.41,NULL,10.2593,NULL
435,1484,1485,0.245966,6.54918,3706.67,3762.56,2796.82,2893.21,1003.9,971.041,8.38978,8.13682
436,1485,1422,1.45234,54.5112,3176.93,3242.65,2636.46,2147.64,981.96,923.367,7.72244,7.5739
437,1486,1477,0.0427594,1.37206,3736.7,3810.18,2993.75,3076.56,1041.64,1029.62,8.71707,8.49841
438,1487,NULL,0.00969533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
439,1488,NULL,0.294979,NULL,2665.61,NULL,2511.91,NULL,968.227,NULL,7.0772,NULL
440,1489,NULL,0.123294,0.631202,2337.42,2409.14,2924.81,2977.77,1058.91,1055.6,10.0311,9.86659
441,1490,NULL,0.00433439,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
442,1491,NULL,0.0243641,NULL,3260.83,NULL,2907,NULL,1029.69,NULL,9.50091,NULL
443,1492,1477,0.0239203,0.781832,3891.85,3844.61,3061.27,3264.61,982.898,938.293,8.28929,8.52724
444,1493,NULL,0.00127577,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
445,1494,NULL,0.00671017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
446,1495,NULL,0.00590783,NULL,3458.48,NULL,2683.94,NULL,1003.49,NULL,9.08712,NULL
447,1496,NULL,0.0354274,NULL,2436.4,NULL,2734.13,NULL,1060.79,NULL,9.08492,NULL
448,1497,NULL,0.00344764,NULL,3321.97,NULL,2997.85,NULL,1026.02,NULL,9.67977,NULL
449,1498,NULL,0.00781175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450,1499,1471,1.94937,39.888,3835.29,3791.05,2816.64,2890.12,955.007,950.374,7.5385,8.36532
451,1500,1514,0.0288718,0.389366,4111.04,4124.62,2996.65,2985.21,1061.22,1056.39,8.80696,8.60256
452,1501,NULL,0.0032375,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
453,1502,NULL,0.00244691,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
454,1503,1441,0.556409,6.61964,4451.23,4322.57,2814.55,2841.32,1040.12,1041.68,10.2114,9.88303
455,1504,NULL,0.0417845,NULL,4435,NULL,2838.12,NULL,1036.4,NULL,10.1937,NULL
456,1505,NULL,0.0245462,NULL,4231.87,NULL,2929.11,NULL,1012.96,NULL,9.71225,NULL
457,1506,NULL,0.0167266,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
458,1507,NULL,0.00272966,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
459,1508,NULL,0.0014258,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460,1509,NULL,0.0135602,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
461,1510,NULL,0.00182267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
462,1511,1418,8.43131,47.2392,3796.34,3903.98,2864.54,2918.94,1025.97,995.266,9.19288,8.93259
463,1512,NULL,0.00291013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
464,1513,NULL,0.00267265,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
465,1514,1484,0.106194,2.35111,3764.03,4062.81,2940.84,3155.69,960.656,981.98,8.08158,8.44495
466,1515,NULL,0.039447,NULL,2740.53,NULL,2771.83,NULL,1072.68,NULL,7.05856,NULL
467,1516,NULL,0.0225235,NULL,2992.54,NULL,2613.78,NULL,965.046,NULL,8.52532,NULL
468,1517,1499,0.104635,8.90595,3736.37,3840.79,2974.92,3213.02,1023.53,1009.17,7.70619,7.90723
469,1518,NULL,0.0313298,NULL,2745.72,NULL,2928.16,NULL,1057.79,NULL,8.07752,NULL
470,1519,1484,0.0787265,26.9795,3850.82,3098.17,2846.39,2301.17,995.289,976.292,7.86246,7.00707
471,1520,NULL,0.247266,NULL,3387.57,NULL,2730.14,NULL,1044.01,NULL,8.11135,NULL
472,1521,1517,0.361163,12.2278,4049.41,4206.94,2920.06,3151.27,985.716,981.255,7.62881,8.75544
473,1522,NULL,8.00185,2887.58,2411.58,3326.5,2444.33,2451.47,839.693,900.63,7.11976,7.70372
474,1523,NULL,0.00407814,NULL,4422.19,NULL,2530.83,NULL,1072.02,NULL,9.88333,NULL
475,1524,NULL,0.00966488,NULL,4053.79,NULL,2659.51,NULL,982.519,NULL,9.73621,NULL
476,1525,NULL,0.0235086,NULL,4462.38,NULL,2576.85,NULL,1067.18,NULL,9.92311,NULL
477,1526,XX2,0.0706093,1.53584,4356.07,4030.67,2774.16,2875.82,1036.14,1032.55,9.13956,8.38636
478,1527,NULL,0.0596288,NULL,2625.26,NULL,2574.68,NULL,1015.92,NULL,5.53057,NULL
479,1528,NULL,0.00576567,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
480,1529,NULL,0.00764847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
481,1530,NULL,0.0596869,NULL,3194.22,NULL,2969.08,NULL,1067.77,NULL,7.99999,NULL
482,1531,3392,1.78904,84.2451,2638.49,2972.36,2448.19,2213.85,899.76,896.743,6.41786,6.76436
483,1532,NULL,0.455996,NULL,3655.15,NULL,2861.85,NULL,1035.22,NULL,7.90439,NULL
484,1533,NULL,0.00132968,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
485,1534,NULL,0.328174,NULL,2612.45,NULL,2627.4,NULL,1004.62,NULL,6.70123,NULL
486,1535,NULL,0.00943206,NULL,3672.62,NULL,3034.2,NULL,1048.65,NULL,8.60002,NULL
487,1536,NULL,0.00488677,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
488,1537,XX32,0.133494,9.63252,3631.44,3574.05,2925.53,2612.87,1019.38,1022.87,8.79776,8.68474
489,1538,NULL,0.00905004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
490,1539,NULL,0.082937,NULL,2409.5,NULL,2849.87,NULL,1040.5,NULL,8.96992,NULL
491,1540,NULL,0.0010539,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
492,1541,NULL,0.0490135,NULL,3804.86,NULL,2998.58,NULL,1053.31,NULL,9.02809,NULL
493,1542,NULL,0.00806253,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
494,1543,1531,1.00585,101.863,2570.04,3113.97,2805.68,1977.34,976.109,964.731,5.59436,6.99634
495,1544,3090,2.12703,40.685,3793.03,3767.17,2880.68,2947.31,990.361,961.65,9.06088,8.89638
496,1545,NULL,0.0192266,NULL,2959.48,NULL,2609.32,NULL,1046.14,NULL,9.32922,NULL
497,1546,NULL,0.0634776,NULL,3307.93,NULL,2613.5,NULL,982.865,NULL,9.59994,NULL
498,1547,NULL,0.063965,NULL,2554.37,NULL,2837.65,NULL,1048.73,NULL,9.42203,NULL
499,1548,1517,0.134527,3.77784,2867.24,4231.2,2998.92,3186.64,1082.48,1062.65,7.41874,8.88469
500,1549,1531,0.0663205,3.66461,3185.35,3052.9,2553.73,1877.93,965.873,941.439,7.59124,6.39811
501,1550,NULL,0.00279378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
502,1551,NULL,0.00070859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
503,1552,NULL,0.0114985,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
504,1553,NULL,0.000460945,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
505,1554,NULL,0.00176172,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
506,1555,NULL,0.0282579,NULL,2726.65,NULL,2840.24,NULL,1060.93,NULL,9.17623,NULL
507,1556,NULL,0.00154846,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
508,1557,1499,0.785941,29.4492,2791,3218.53,2652.64,2429.82,952.759,987.578,7.39124,7.23471
509,1558,NULL,0.467416,6.05574,4456.66,4338.66,2889.65,2942.38,1069.33,1051.33,10.3314,9.99472
510,1559,NULL,0.00311958,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
511,1560,NULL,0.00127732,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
512,1561,NULL,0.0805174,NULL,2807.23,NULL,2624.71,NULL,938.838,NULL,7.69501,NULL
513,1562,NULL,0.0102461,NULL,2124.71,NULL,2835.19,NULL,995.057,NULL,8.1816,NULL
514,1563,NULL,0.00143128,NULL,2940.81,NULL,2954.09,NULL,1002.62,NULL,8.27303,NULL
515,1564,1531,0.319064,3.34862,2906.22,3194.33,2944.67,2157.57,978.786,942.787,7.1696,6.85572
516,1565,NULL,0.0161266,NULL,2835.98,NULL,2613.37,NULL,925.703,NULL,7.26827,NULL
517,1566,NULL,0.231216,NULL,4158.57,NULL,2672.73,NULL,1019.39,NULL,10.0637,NULL
518,1567,NULL,0.0234368,NULL,2639.58,NULL,2938.28,NULL,994.632,NULL,7.75591,NULL
519,1568,NULL,0.00426951,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
520,1569,NULL,0.000503923,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
521,1570,NULL,0.0213142,NULL,3116.56,NULL,2570.43,NULL,892.26,NULL,7.08096,NULL
522,1571,NULL,0.00257738,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
523,1572,NULL,0.0270986,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
524,1573,NULL,0.00046875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
525,1574,NULL,0.0139656,0.0487992,NULL,4052.66,NULL,2665.4,NULL,929.527,NULL,9.28174
526,1575,NULL,0.00108593,NULL,3071.17,NULL,3092.37,NULL,996.624,NULL,8.72948,NULL
527,1577,NULL,0.00649461,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
528,1578,NULL,3.14706,38.929,2603.18,2444.62,2448.19,1635.09,862.48,837.592,4.37912,5.08963
529,1579,NULL,0.269113,NULL,4139.26,NULL,2901.69,NULL,1005.83,NULL,9.38686,NULL
530,1580,NULL,0.0553205,NULL,3652.66,NULL,2689.54,NULL,979.821,NULL,6.81798,NULL
531,1581,1522,4.24043,280.98,3777.9,3683.3,2633.86,2772.89,895.642,899.695,7.6881,8.08872
532,1582,NULL,0.0979089,NULL,3592.82,NULL,2615.34,NULL,933.155,NULL,7.79571,NULL
533,1583,NULL,0.00512271,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
534,1584,NULL,0.00174455,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
535,1585,NULL,0.110057,NULL,3793.58,NULL,2688.41,NULL,952.548,NULL,8.35533,NULL
536,1586,NULL,0.0206133,NULL,3468.19,NULL,3142.99,NULL,1037.02,NULL,9.0819,NULL
537,1587,1591,1.90934,96.8735,2263.28,2989.81,2619.16,1843.95,998.253,944.959,5.22886,6.35065
538,1588,NULL,0.55667,29.2607,3923.66,4265.61,2916.43,3335.71,1004.16,1043.05,9.03272,9.36158
539,1589,NULL,0.202879,NULL,4147.8,NULL,2833.83,NULL,1047.66,NULL,10.6477,NULL
540,1590,NULL,0.00478361,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
541,1591,1531,0.210154,53.5768,2591.94,3003.94,2576.25,2055.37,982.307,945.77,8.25929,6.84005
542,1592,NULL,0.0198735,NULL,2393.87,NULL,2640.92,NULL,974.214,NULL,7.48348,NULL
543,1593,NULL,0.112384,NULL,2764.52,NULL,2922.83,NULL,1006.39,NULL,8.14417,NULL
544,1594,1600,0.0227576,0.38287,3298.48,3383.04,2542.6,2423.91,1039.12,1028.39,8.18227,8.17586
545,1595,1522,0.198585,3.54489,3993.71,4284.25,2772.23,1907.39,1063.88,1041.63,9.65046,10.0218
546,1596,NULL,0.00464688,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
547,1597,NULL,0.00251327,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
548,1598,3395,0.951033,100.39,3944.9,3667.51,2774.87,2868.85,991.771,971.6,8.3984,8.43789
549,1599,NULL,0.00771332,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
550,1600,1603,0.0288348,0.462112,3248.71,3298.88,2399.55,2388.09,968.625,985.197,7.43601,7.69156
551,1601,NULL,0.0122797,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
552,1602,1640,0.0319813,11.0443,NULL,3948.54,NULL,2147.66,NULL,997.636,NULL,8.50027
553,1603,1605,0.065136,1.67862,3894.21,3464.56,2772.11,2416.24,995.954,1003.56,7.68111,7.23745
554,1604,1628,0.254712,9.684,4006.35,3481.69,2560.89,2404.8,915.187,939.717,9.29192,8.45613
